iter	RMSE
4773	1.132507564
4774	1.132421124
4775	1.13239985
4776	1.132308556
4777	1.132278826
4778	1.13223879
4779	1.132070758
4780	1.132059654
4781	1.132056793
4782	1.131983806
4783	1.131855019
4784	1.131835198
4785	1.131770141
4786	1.131734898
4787	1.13163262
4788	1.131609828
4789	1.131575335
4790	1.131567073
4791	1.131551198
4792	1.131510766
4793	1.131445635
4794	1.131430476
4795	1.131383856
4796	1.131364779
4797	1.13131948
4798	1.13127899
4799	1.131221733
4800	1.131198332
4801	1.131139424
4802	1.131090587
4803	1.13101397
4804	1.130968187
4805	1.130945936
4806	1.130897834
4807	1.130843647
4808	1.130797657
4809	1.130757653
4810	1.130733064
4811	1.130731612
4812	1.130693462
4813	1.130615179
4814	1.130488846
4815	1.130335448
4816	1.130154532
4817	1.130041082
4818	1.129912235
4819	1.129882071
4820	1.129861641
4821	1.12981123
4822	1.12977036
4823	1.129760118
4824	1.129658373
4825	1.129637019
4826	1.129618213
4827	1.129526402
4828	1.129512287
4829	1.129476488
4830	1.129389032
4831	1.129355317
4832	1.129333189
4833	1.129308088
4834	1.129285146
4835	1.129250731
4836	1.12915285
4837	1.129134058
4838	1.128990365
4839	1.128966498
4840	1.128859539
4841	1.128759742
4842	1.128743222
4843	1.128644631
4844	1.128579088
4845	1.128463671
4846	1.128401763
4847	1.128373312
4848	1.128366568
4849	1.128295469
4850	1.128263156
4851	1.128190137
4852	1.128132235
4853	1.127970776
4854	1.127952236
4855	1.127926222
4856	1.127911787
4857	1.127805424
4858	1.127793506
4859	1.12769889
4860	1.127633403
4861	1.127540002
4862	1.127512171
4863	1.127508811
4864	1.1274481
4865	1.127352767
4866	1.127330933
4867	1.127253252
4868	1.127190217
4869	1.127087068
4870	1.127035978
4871	1.127004491
4872	1.126898339
4873	1.126844248
4874	1.126814619
4875	1.126739376
4876	1.126648487
4877	1.1265981
4878	1.126403113
4879	1.126376128
4880	1.12633264
4881	1.126294415
4882	1.126260842
4883	1.126165325
4884	1.126137932
4885	1.126075417
4886	1.12600123
4887	1.125918599
4888	1.125849464
4889	1.125824288
4890	1.125749422
4891	1.125698544
4892	1.125595794
4893	1.125550133
4894	1.125512959
4895	1.125455934
4896	1.125384776
4897	1.125321269
4898	1.125196906
4899	1.125181525
4900	1.125128765
4901	1.125075628
4902	1.125056553
4903	1.12501764
4904	1.12497994
4905	1.124917678
4906	1.124859369
4907	1.124824586
4908	1.124799426
4909	1.124763069
4910	1.124710413
4911	1.124635559
4912	1.124555762
4913	1.124526423
4914	1.124485838
4915	1.124356629
4916	1.124294084
4917	1.124213153
4918	1.12407283
4919	1.123928139
4920	1.12389613
4921	1.123843451
4922	1.1238251
4923	1.123790677
4924	1.123754382
4925	1.123740457
4926	1.123717879
4927	1.123677167
4928	1.12364149
4929	1.123628776
4930	1.123477359
4931	1.123437566
4932	1.123419456
4933	1.123335156
4934	1.12321874
4935	1.123210986
4936	1.123192751
4937	1.123150646
4938	1.123086792
4939	1.123036525
4940	1.122964635
4941	1.122958817
4942	1.122860105
4943	1.122725785
4944	1.122671377
4945	1.122650312
4946	1.122591527
4947	1.12254816
4948	1.122477328
4949	1.122459171
4950	1.122445499
4951	1.12239371
4952	1.122324176
4953	1.12230144
4954	1.122280635
4955	1.122277892
4956	1.122249247
4957	1.122211442
4958	1.122120267
4959	1.12208809
4960	1.122026167
4961	1.122017236
4962	1.121976204
4963	1.121881984
4964	1.121880947
4965	1.121620225
4966	1.121599975
4967	1.121493301
4968	1.121453542
4969	1.121367477
4970	1.121314279
4971	1.121215858
4972	1.121167299
4973	1.121130595
4974	1.121104827
4975	1.121073755
4976	1.120993733
4977	1.120908049
4978	1.120842567
4979	1.120827833
4980	1.120724709
4981	1.120579081
4982	1.120208864
4983	1.120197371
4984	1.120181542
4985	1.120065492
4986	1.11991328
4987	1.119729607
4988	1.119682458
4989	1.119504212
4990	1.119477519
4991	1.119408871
4992	1.1192878
4993	1.119260419
4994	1.11915903
4995	1.119086155
4996	1.119070406
4997	1.119045568
4998	1.119011867
4999	1.118934203
5000	1.118889564
5001	1.11887036
5002	1.118758674
5003	1.118682116
5004	1.11865797
5005	1.118595432
5006	1.118551838
5007	1.118455103
5008	1.118396695
5009	1.118334822
5010	1.118306597
5011	1.118238848
5012	1.118229612
5013	1.118148572
5014	1.118013026
5015	1.117991043
5016	1.117813757
5017	1.117792264
5018	1.117723657
5019	1.117698752
5020	1.117641415
5021	1.117544849
5022	1.117488318
5023	1.117357216
5024	1.117320378
5025	1.117290966
5026	1.117274518
5027	1.117257429
5028	1.117190429
5029	1.117110094
5030	1.117063217
5031	1.117048829
5032	1.117023827
5033	1.116991501
5034	1.116972044
5035	1.116809042
5036	1.116733449
5037	1.11669858
5038	1.116669019
5039	1.116644501
5040	1.116556749
5041	1.116526626
5042	1.116487484
5043	1.116432772
5044	1.116397721
5045	1.116275983
5046	1.11622154
5047	1.116200055
5048	1.116117831
5049	1.116085994
5050	1.11604988
5051	1.115995875
5052	1.115963932
5053	1.115921646
5054	1.115900863
5055	1.115877094
5056	1.115865346
5057	1.115826556
5058	1.115725014
5059	1.115654334
5060	1.115575576
5061	1.115528136
5062	1.115419971
5063	1.115365237
5064	1.115327004
5065	1.115262741
5066	1.115198287
5067	1.115180395
5068	1.115077617
5069	1.114963733
5070	1.114921253
5071	1.114861056
5072	1.114819076
5073	1.114792975
5074	1.114582747
5075	1.114380455
5076	1.114292836
5077	1.114265162
5078	1.114246969
5079	1.114215943
5080	1.114151711
5081	1.11398817
5082	1.1139557
5083	1.113912158
5084	1.113903733
5085	1.113853455
5086	1.113779461
5087	1.113716693
5088	1.113650086
5089	1.113617962
5090	1.113500208
5091	1.113434244
5092	1.113310968
5093	1.113278268
5094	1.113170141
5095	1.113115697
5096	1.113003148
5097	1.112959016
5098	1.112897732
5099	1.112888043
5100	1.112774419
5101	1.112727682
5102	1.112721689
5103	1.112679934
5104	1.112642508
5105	1.112583257
5106	1.112446121
5107	1.11226189
5108	1.112112382
5109	1.112072563
5110	1.111994717
5111	1.111926838
5112	1.1118532
5113	1.111844518
5114	1.111714187
5115	1.111631545
5116	1.111610076
5117	1.111574469
5118	1.111503124
5119	1.111437085
5120	1.111424059
5121	1.111396518
5122	1.111369297
5123	1.111334599
5124	1.111327383
5125	1.111267048
5126	1.111224707
5127	1.111107586
5128	1.111031816
5129	1.110876422
5130	1.110871402
5131	1.110799016
5132	1.110743102
5133	1.110740525
5134	1.110728963
5135	1.110593866
5136	1.110559699
5137	1.110478987
5138	1.110439087
5139	1.110391741
5140	1.110366122
5141	1.110294664
5142	1.110229951
5143	1.110205979
5144	1.110161976
5145	1.11009994
5146	1.110050692
5147	1.110039945
5148	1.109927349
5149	1.109883478
5150	1.109823922
5151	1.109809455
5152	1.109752794
5153	1.109733554
5154	1.109631383
5155	1.109610188
5156	1.109603266
5157	1.109581717
5158	1.109538866
5159	1.109513528
5160	1.109502442
5161	1.109480698
5162	1.109470188
5163	1.109375013
5164	1.109341422
5165	1.109291926
5166	1.109289633
5167	1.109229135
5168	1.109085139
5169	1.108994467
5170	1.108884272
5171	1.108829114
5172	1.108789755
5173	1.10870343
5174	1.108687367
5175	1.108662324
5176	1.10865278
5177	1.108565052
5178	1.108503361
5179	1.108446751
5180	1.108389222
5181	1.108261617
5182	1.108207895
5183	1.108198846
5184	1.108176405
5185	1.108031613
5186	1.108018651
5187	1.107952906
5188	1.107875
5189	1.107873542
5190	1.107702711
5191	1.107657555
5192	1.107597911
5193	1.107492423
5194	1.107429624
5195	1.107384371
5196	1.107326971
5197	1.107312805
5198	1.107289527
5199	1.107264039
5200	1.107230113
5201	1.107156444
5202	1.107138718
5203	1.107095679
5204	1.1070584
5205	1.106975307
5206	1.106903573
5207	1.106792989
5208	1.106787951
5209	1.106754161
5210	1.106705847
5211	1.106638316
5212	1.106606224
5213	1.106585441
5214	1.106529548
5215	1.106496966
5216	1.106492524
5217	1.106476729
5218	1.106423497
5219	1.10636713
5220	1.10626544
5221	1.106190664
5222	1.106082936
5223	1.106056916
5224	1.106027871
5225	1.105951908
5226	1.105929956
5227	1.105835412
5228	1.105765281
5229	1.105745639
5230	1.105672302
5231	1.105597462
5232	1.10554572
5233	1.105326981
5234	1.105194644
5235	1.105189539
5236	1.105165683
5237	1.105129885
5238	1.105118619
5239	1.105065826
5240	1.105061453
5241	1.104945633
5242	1.10490911
5243	1.104889422
5244	1.104820055
5245	1.104783595
5246	1.104692578
5247	1.104635092
5248	1.104614513
5249	1.104510134
5250	1.104476304
5251	1.104454869
5252	1.104363329
5253	1.104346271
5254	1.104319999
5255	1.104267022
5256	1.104201002
5257	1.104168392
5258	1.104161698
5259	1.104093883
5260	1.104071519
5261	1.10403333
5262	1.104018146
5263	1.103989253
5264	1.103944414
5265	1.103895608
5266	1.103849978
5267	1.103818818
5268	1.103707984
5269	1.103649244
5270	1.103515215
5271	1.103429222
5272	1.10338036
5273	1.103347891
5274	1.10331888
5275	1.103240891
5276	1.103236207
5277	1.103205563
5278	1.103195822
5279	1.103099669
5280	1.103091497
5281	1.102891336
5282	1.102744343
5283	1.102710767
5284	1.102642912
5285	1.10262764
5286	1.102541836
5287	1.102512753
5288	1.102491558
5289	1.102474778
5290	1.102468444
5291	1.102462441
5292	1.102389476
5293	1.102376024
5294	1.102310237
5295	1.102299426
5296	1.102293741
5297	1.102286477
5298	1.102189696
5299	1.102169343
5300	1.102076564
5301	1.101965309
5302	1.101859104
5303	1.101819936
5304	1.101756903
5305	1.101708579
5306	1.101685736
5307	1.101601905
5308	1.101589125
5309	1.101516345
5310	1.101457378
5311	1.101444697
5312	1.101330331
5313	1.101259524
5314	1.101252609
5315	1.101154531
5316	1.101090802
5317	1.101073205
5318	1.101016653
5319	1.101003984
5320	1.100930668
5321	1.100858403
5322	1.100817148
5323	1.100769323
5324	1.100644442
5325	1.100588829
5326	1.100520864
5327	1.100426264
5328	1.100366977
5329	1.100330559
5330	1.100283034
5331	1.100269702
5332	1.100149459
5333	1.100106169
5334	1.100078343
5335	1.10001879
5336	1.100001065
5337	1.099950625
5338	1.099941881
5339	1.099818174
5340	1.099814496
5341	1.099766854
5342	1.099663437
5343	1.099597461
5344	1.099568437
5345	1.099539675
5346	1.09947972
5347	1.099426979
5348	1.099350229
5349	1.099327544
5350	1.099232887
5351	1.099228049
5352	1.099216217
5353	1.099201945
5354	1.099133314
5355	1.099090156
5356	1.099067376
5357	1.098997312
5358	1.098979364
5359	1.09895519
5360	1.098925805
5361	1.098893418
5362	1.098839183
5363	1.098770267
5364	1.098756162
5365	1.098746475
5366	1.098731881
5367	1.098698668
5368	1.098671537
5369	1.098617826
5370	1.098595188
5371	1.09859378
5372	1.09858865
5373	1.098568044
5374	1.098529372
5375	1.098522549
5376	1.098494061
5377	1.098373596
5378	1.098326657
5379	1.098293149
5380	1.098253189
5381	1.098215015
5382	1.098128081
5383	1.09809708
5384	1.098024166
5385	1.098000878
5386	1.097999963
5387	1.097952407
5388	1.097934178
5389	1.097891188
5390	1.097875846
5391	1.097797741
5392	1.097666237
5393	1.097577688
5394	1.097466845
5395	1.097366684
5396	1.097321812
5397	1.097316643
5398	1.097226518
5399	1.097147018
5400	1.097115019
5401	1.097088692
5402	1.097067071
5403	1.097047292
5404	1.097019767
5405	1.097016109
5406	1.096947708
5407	1.096937137
5408	1.096870984
5409	1.096761115
5410	1.09672662
5411	1.096602092
5412	1.096579501
5413	1.09652858
5414	1.096469924
5415	1.096463487
5416	1.096423719
5417	1.096360521
5418	1.096280933
5419	1.096276085
5420	1.096229006
5421	1.096180744
5422	1.096154492
5423	1.096131154
5424	1.095987974
5425	1.095924638
5426	1.095904147
5427	1.095813022
5428	1.095767365
5429	1.095753548
5430	1.095703269
5431	1.095645043
5432	1.095571178
5433	1.095566623
5434	1.09554422
5435	1.095524842
5436	1.095482186
5437	1.095373192
5438	1.095327661
5439	1.09531852
5440	1.095162594
5441	1.09511283
5442	1.095058092
5443	1.09502437
5444	1.094914964
5445	1.094815345
5446	1.094791456
5447	1.094698735
5448	1.094661847
5449	1.094639971
5450	1.094561271
5451	1.094491731
5452	1.094410977
5453	1.094332779
5454	1.094293601
5455	1.094281779
5456	1.094269442
5457	1.094217779
5458	1.09417913
5459	1.094084999
5460	1.094077083
5461	1.094075032
5462	1.094012831
5463	1.093966021
5464	1.093871334
5465	1.093848395
5466	1.093826558
5467	1.093736059
5468	1.093686206
5469	1.093669019
5470	1.093650073
5471	1.093634494
5472	1.093546139
5473	1.093491483
5474	1.093419776
5475	1.093372026
5476	1.093359643
5477	1.093302072
5478	1.093243357
5479	1.093236431
5480	1.093228239
5481	1.093188662
5482	1.093084179
5483	1.093026209
5484	1.09300606
5485	1.092989272
5486	1.09294786
5487	1.092913694
5488	1.09280361
5489	1.092772901
5490	1.092680765
5491	1.092653919
5492	1.092596719
5493	1.092582234
5494	1.092548846
5495	1.092533843
5496	1.092450893
5497	1.092432553
5498	1.092407525
5499	1.092390726
5500	1.092334109
5501	1.092316875
5502	1.092269911
5503	1.092194014
5504	1.092134114
5505	1.092105704
5506	1.092045594
5507	1.09202699
5508	1.091953398
5509	1.091926822
5510	1.091910226
5511	1.091854859
5512	1.091685022
5513	1.091616706
5514	1.091602875
5515	1.091580147
5516	1.091520815
5517	1.09148298
5518	1.091461295
5519	1.091430124
5520	1.091390638
5521	1.091343873
5522	1.091267249
5523	1.091264549
5524	1.091264268
5525	1.09125832
5526	1.091242813
5527	1.09123643
5528	1.091205759
5529	1.091120549
5530	1.090992242
5531	1.090931713
5532	1.090910781
5533	1.090850388
5534	1.090829202
5535	1.090740314
5536	1.09070891
5537	1.090662608
5538	1.090650058
5539	1.090589693
5540	1.090533053
5541	1.090497173
5542	1.090391875
5543	1.090378521
5544	1.09034895
5545	1.090308456
5546	1.090261578
5547	1.090215354
5548	1.090208001
5549	1.090193697
5550	1.090150898
5551	1.090100125
5552	1.090050587
5553	1.090029158
5554	1.090015529
5555	1.089955003
5556	1.089849712
5557	1.089831525
5558	1.089818485
5559	1.089760857
5560	1.08969324
5561	1.089617193
5562	1.089585246
5563	1.089535642
5564	1.089479254
5565	1.089323501
5566	1.089299195
5567	1.089236553
5568	1.08920088
5569	1.089156811
5570	1.089030901
5571	1.089023983
5572	1.088920997
5573	1.088817896
5574	1.088783523
5575	1.088740092
5576	1.088676577
5577	1.088670561
5578	1.088651583
5579	1.088538035
5580	1.088514478
5581	1.08845556
5582	1.088440541
5583	1.088404223
5584	1.088315419
5585	1.088266379
5586	1.088191768
5587	1.088079477
5588	1.088056761
5589	1.087920747
5590	1.087877913
5591	1.087817261
5592	1.087784792
5593	1.087745921
5594	1.087696886
5595	1.087638667
5596	1.08761914
5597	1.087575492
5598	1.087468254
5599	1.087445563
5600	1.08742998
5601	1.087371079
5602	1.087359479
5603	1.087254776
5604	1.087224303
5605	1.08718276
5606	1.087079895
5607	1.087046955
5608	1.087024508
5609	1.086953831
5610	1.086894676
5611	1.086845569
5612	1.08676821
5613	1.086653004
5614	1.08661664
5615	1.086534293
5616	1.08649383
5617	1.086429504
5618	1.086400719
5619	1.086337326
5620	1.086301879
5621	1.086282806
5622	1.086271146
5623	1.086223398
5624	1.086184206
5625	1.086136939
5626	1.086089389
5627	1.086014496
5628	1.086008106
5629	1.085968053
5630	1.085921003
5631	1.08588333
5632	1.085859393
5633	1.085806445
5634	1.085715919
5635	1.085627445
5636	1.085612353
5637	1.085510176
5638	1.085493342
5639	1.085341594
5640	1.085308699
5641	1.085304601
5642	1.085285262
5643	1.085206258
5644	1.085175469
5645	1.085078418
5646	1.085016264
5647	1.084948313
5648	1.084824836
5649	1.084778065
5650	1.084656717
5651	1.084625698
5652	1.084513969
5653	1.084512905
5654	1.084457129
5655	1.084405802
5656	1.084329212
5657	1.084302269
5658	1.084197458
5659	1.084142689
5660	1.084105773
5661	1.084081817
5662	1.083953159
5663	1.083904434
5664	1.083781886
5665	1.083736426
5666	1.083654333
5667	1.08363884
5668	1.08360159
5669	1.083575552
5670	1.083531238
5671	1.083433915
5672	1.083405279
5673	1.083388788
5674	1.083307866
5675	1.083260902
5676	1.083162442
5677	1.08313545
5678	1.083103321
5679	1.08306667
5680	1.08301947
5681	1.082982698
5682	1.082942018
5683	1.082893497
5684	1.082800027
5685	1.082796882
5686	1.082738133
5687	1.082712215
5688	1.082637008
5689	1.082555212
5690	1.082547836
5691	1.082536276
5692	1.082428215
5693	1.082398616
5694	1.082330124
5695	1.082312739
5696	1.082289921
5697	1.082230432
5698	1.082189586
5699	1.082184641
5700	1.082175734
5701	1.082111706
5702	1.082097047
5703	1.082066023
5704	1.08202363
5705	1.081992655
5706	1.081984315
5707	1.081935722
5708	1.08190486
5709	1.081872308
5710	1.081841041
5711	1.081823805
5712	1.081773007
5713	1.081760398
5714	1.081697735
5715	1.081642111
5716	1.08155316
5717	1.08144378
5718	1.081365253
5719	1.081350338
5720	1.081311496
5721	1.081181911
5722	1.081136174
5723	1.081123631
5724	1.081029369
5725	1.08101751
5726	1.08096803
5727	1.080946643
5728	1.080906955
5729	1.080872862
5730	1.080790484
5731	1.080738911
5732	1.080707804
5733	1.080655384
5734	1.080619208
5735	1.080436782
5736	1.080419174
5737	1.080405578
5738	1.080386232
5739	1.080370947
5740	1.080354261
5741	1.080339799
5742	1.080311388
5743	1.080250998
5744	1.080160368
5745	1.080149229
5746	1.080131724
5747	1.079977885
5748	1.079941154
5749	1.079855885
5750	1.079804947
5751	1.079763257
5752	1.079726559
5753	1.079675915
5754	1.079659739
5755	1.079654652
5756	1.079607531
5757	1.079564083
5758	1.079533849
5759	1.079423359
5760	1.079339597
5761	1.079225689
5762	1.079204
5763	1.079108719
5764	1.079075098
5765	1.079027175
5766	1.078936121
5767	1.078833065
5768	1.078799983
5769	1.078767266
5770	1.078748787
5771	1.078724704
5772	1.078671028
5773	1.07861258
5774	1.078577793
5775	1.078182298
5776	1.078130018
5777	1.078063496
5778	1.078036665
5779	1.077987128
5780	1.077977478
5781	1.077962588
5782	1.07794477
5783	1.07791389
5784	1.077881876
5785	1.077837268
5786	1.077809958
5787	1.077763158
5788	1.077713588
5789	1.077707685
5790	1.077691757
5791	1.077674083
5792	1.077625442
5793	1.077596612
5794	1.077577559
5795	1.077448751
5796	1.077366127
5797	1.077316293
5798	1.077285986
5799	1.07727516
5800	1.07721903
5801	1.077130941
5802	1.077097778
5803	1.077086707
5804	1.077064929
5805	1.077002728
5806	1.076958717
5807	1.076658461
5808	1.076637314
5809	1.076534399
5810	1.07651129
5811	1.076503908
5812	1.076427046
5813	1.076392187
5814	1.076337132
5815	1.076323243
5816	1.07625135
5817	1.076201281
5818	1.076196466
5819	1.076094231
5820	1.076080274
5821	1.076063998
5822	1.076003596
5823	1.075925147
5824	1.075875881
5825	1.075776067
5826	1.075683439
5827	1.075652539
5828	1.075564501
5829	1.07550184
5830	1.075494271
5831	1.07531118
5832	1.075284951
5833	1.0752385
5834	1.075225966
5835	1.075211911
5836	1.075207252
5837	1.075164145
5838	1.075160762
5839	1.07511857
5840	1.075078999
5841	1.074972504
5842	1.074938318
5843	1.074917427
5844	1.074801117
5845	1.074774535
5846	1.074760128
5847	1.074704489
5848	1.074695029
5849	1.074682066
5850	1.074638867
5851	1.074570357
5852	1.074559276
5853	1.074509244
5854	1.074498038
5855	1.074477728
5856	1.074358178
5857	1.074322362
5858	1.07420972
5859	1.074201057
5860	1.07411218
5861	1.074094365
5862	1.074061921
5863	1.074042404
5864	1.073976023
5865	1.073958693
5866	1.073898578
5867	1.073892283
5868	1.073834713
5869	1.073785968
5870	1.073752835
5871	1.073743275
5872	1.073675525
5873	1.073558635
5874	1.073543532
5875	1.073484407
5876	1.073473038
5877	1.073377389
5878	1.073328342
5879	1.073316646
5880	1.073302124
5881	1.073217508
5882	1.073212832
5883	1.073207725
5884	1.073178691
5885	1.073152589
5886	1.073098256
5887	1.073069897
5888	1.072983284
5889	1.072936934
5890	1.072847139
5891	1.072780533
5892	1.072755643
5893	1.072725936
5894	1.072648222
5895	1.072626189
5896	1.072550211
5897	1.072471364
5898	1.072464305
5899	1.072451913
5900	1.07242234
5901	1.072383549
5902	1.0723324
5903	1.072275746
5904	1.072250968
5905	1.072230188
5906	1.07216689
5907	1.072134297
5908	1.072085662
5909	1.072059552
5910	1.071974903
5911	1.071840941
5912	1.071787273
5913	1.071778323
5914	1.071722495
5915	1.071678504
5916	1.071603746
5917	1.071509745
5918	1.071493809
5919	1.071451886
5920	1.071394399
5921	1.07137095
5922	1.071358374
5923	1.071273063
5924	1.071098684
5925	1.070979535
5926	1.070858534
5927	1.070821841
5928	1.070713272
5929	1.070690197
5930	1.070656308
5931	1.070640031
5932	1.070589988
5933	1.070520991
5934	1.070434661
5935	1.070374117
5936	1.070331759
5937	1.070287565
5938	1.070140619
5939	1.070113837
5940	1.070066413
5941	1.070041926
5942	1.069963713
5943	1.069942041
5944	1.069887177
5945	1.069879065
5946	1.06985237
5947	1.069740728
5948	1.06960802
5949	1.06928817
5950	1.069241804
5951	1.06918479
5952	1.069162884
5953	1.06913312
5954	1.069093103
5955	1.069050604
5956	1.069002277
5957	1.068830299
5958	1.068754393
5959	1.068631184
5960	1.068610165
5961	1.068582544
5962	1.06848494
5963	1.068386835
5964	1.068336888
5965	1.068312649
5966	1.068293385
5967	1.068281244
5968	1.06823662
5969	1.068234536
5970	1.06821
5971	1.068135035
5972	1.06811144
5973	1.068010384
5974	1.067972
5975	1.06791085
5976	1.067882767
5977	1.067819201
5978	1.067758835
5979	1.067734275
5980	1.067712759
5981	1.067684106
5982	1.067637111
5983	1.0676365
5984	1.067597619
5985	1.067591643
5986	1.067571295
5987	1.067482515
5988	1.067365956
5989	1.067329087
5990	1.067274207
5991	1.067248419
5992	1.067218142
5993	1.06714925
5994	1.067132282
5995	1.067046053
5996	1.067009658
5997	1.066928069
5998	1.066911112
5999	1.066859844
6000	1.066846299
6001	1.06681854
6002	1.066800352
6003	1.066744621
6004	1.066703264
6005	1.066665248
6006	1.066563234
6007	1.066476171
6008	1.066417261
6009	1.066352026
6010	1.066346486
6011	1.0662907
6012	1.066149157
6013	1.066106168
6014	1.066005574
6015	1.065999346
6016	1.065869944
6017	1.065767688
6018	1.065701139
6019	1.065663031
6020	1.065653846
6021	1.06563077
6022	1.065591342
6023	1.065495887
6024	1.065485921
6025	1.065475656
6026	1.065463495
6027	1.065403512
6028	1.065397627
6029	1.065354666
6030	1.065319308
6031	1.06525264
6032	1.06523283
6033	1.065227328
6034	1.065177004
6035	1.065152722
6036	1.065086776
6037	1.065064861
6038	1.064965649
6039	1.064909113
6040	1.064829485
6041	1.064814254
6042	1.064753179
6043	1.064721287
6044	1.06469891
6045	1.064597042
6046	1.064584939
6047	1.064583639
6048	1.064506721
6049	1.064373192
6050	1.064285274
6051	1.064221956
6052	1.06418504
6053	1.064131483
6054	1.06411382
6055	1.063940293
6056	1.063894095
6057	1.063850633
6058	1.063799408
6059	1.063760458
6060	1.063724734
6061	1.063672097
6062	1.063649891
6063	1.063581004
6064	1.063574056
6065	1.063538375
6066	1.063426142
6067	1.063361045
6068	1.063341473
6069	1.063299871
6070	1.063233102
6071	1.063201645
6072	1.063170573
6073	1.063155132
6074	1.063088869
6075	1.06306968
6076	1.063039087
6077	1.063016179
6078	1.062984491
6079	1.062958202
6080	1.062885074
6081	1.062881083
6082	1.062879668
6083	1.062829841
6084	1.062740457
6085	1.062697011
6086	1.062636764
6087	1.062631389
6088	1.062617527
6089	1.062594271
6090	1.062556768
6091	1.062549139
6092	1.062396935
6093	1.06238743
6094	1.062377199
6095	1.062347223
6096	1.062274076
6097	1.062263696
6098	1.062166251
6099	1.062155713
6100	1.062131384
6101	1.062080089
6102	1.062016845
6103	1.061986392
6104	1.061977181
6105	1.061927428
6106	1.061845686
6107	1.061716101
6108	1.061593974
6109	1.061557004
6110	1.061516833
6111	1.061464075
6112	1.061340981
6113	1.061293604
6114	1.061208907
6115	1.061189614
6116	1.061115387
6117	1.060999324
6118	1.06094094
6119	1.060886564
6120	1.060874567
6121	1.060853801
6122	1.060797595
6123	1.060767301
6124	1.060722403
6125	1.060712426
6126	1.060691809
6127	1.060659021
6128	1.060586582
6129	1.060585893
6130	1.060559372
6131	1.060550856
6132	1.060505039
6133	1.060483014
6134	1.060399603
6135	1.060382976
6136	1.060380619
6137	1.060314806
6138	1.060301191
6139	1.060256048
6140	1.059858656
6141	1.059811111
6142	1.059761362
6143	1.05969148
6144	1.059621136
6145	1.059568289
6146	1.059561548
6147	1.059516854
6148	1.059449077
6149	1.059444845
6150	1.059398673
6151	1.059361124
6152	1.059263922
6153	1.059242825
6154	1.059202024
6155	1.059158632
6156	1.059155244
6157	1.059148334
6158	1.05913554
6159	1.059049631
6160	1.058989789
6161	1.058960978
6162	1.058894981
6163	1.058874802
6164	1.058862454
6165	1.058793235
6166	1.058742107
6167	1.058701944
6168	1.058678537
6169	1.058628508
6170	1.058597561
6171	1.058543628
6172	1.058492177
6173	1.058430957
6174	1.058398091
6175	1.05834911
6176	1.058326287
6177	1.058255959
6178	1.058216133
6179	1.05819767
6180	1.058158571
6181	1.058051482
6182	1.057974992
6183	1.057957722
6184	1.057905673
6185	1.057875179
6186	1.057759064
6187	1.057743393
6188	1.057680451
6189	1.057569487
6190	1.057518279
6191	1.057495649
6192	1.057418463
6193	1.057387415
6194	1.057375819
6195	1.057368241
6196	1.057258489
6197	1.057191721
6198	1.057191082
6199	1.057130583
6200	1.057088838
6201	1.057064514
6202	1.057030591
6203	1.057010192
6204	1.057000242
6205	1.0569976
6206	1.056974143
6207	1.056963923
6208	1.056927906
6209	1.056922313
6210	1.056904359
6211	1.056828973
6212	1.056753037
6213	1.056646407
6214	1.056584778
6215	1.056487346
6216	1.056402314
6217	1.056362311
6218	1.056281128
6219	1.056210999
6220	1.056185614
6221	1.056167325
6222	1.056107912
6223	1.056027523
6224	1.055968919
6225	1.055926081
6226	1.055898467
6227	1.055856299
6228	1.055791186
6229	1.055751251
6230	1.055699143
6231	1.05569077
6232	1.055690229
6233	1.055608482
6234	1.055576854
6235	1.055559679
6236	1.055506747
6237	1.055454222
6238	1.05534167
6239	1.055309299
6240	1.055222347
6241	1.055167635
6242	1.055059213
6243	1.05501683
6244	1.054974768
6245	1.054968986
6246	1.054926064
6247	1.054881781
6248	1.054849376
6249	1.05479964
6250	1.05475434
6251	1.054740951
6252	1.054726332
6253	1.054709519
6254	1.054665739
6255	1.054652406
6256	1.054610112
6257	1.054556691
6258	1.054526732
6259	1.054445432
6260	1.054359452
6261	1.054332595
6262	1.054292505
6263	1.054272582
6264	1.05426086
6265	1.054150221
6266	1.054012528
6267	1.053993976
6268	1.053961605
6269	1.053895075
6270	1.053772723
6271	1.05375471
6272	1.053642962
6273	1.053556635
6274	1.053477638
6275	1.053440149
6276	1.053426922
6277	1.053397787
6278	1.053305009
6279	1.053258418
6280	1.05325617
6281	1.053215185
6282	1.053159907
6283	1.053132715
6284	1.053115362
6285	1.05309032
6286	1.05308332
6287	1.053050049
6288	1.053032342
6289	1.052999175
6290	1.052961265
6291	1.052932413
6292	1.052818689
6293	1.052815186
6294	1.052809962
6295	1.052781013
6296	1.052777812
6297	1.052763052
6298	1.052720165
6299	1.052686865
6300	1.052652059
6301	1.05251575
6302	1.052481339
6303	1.052470108
6304	1.052452585
6305	1.052447616
6306	1.05243079
6307	1.052358294
6308	1.052325005
6309	1.052261288
6310	1.052111578
6311	1.052086711
6312	1.05200086
6313	1.051934322
6314	1.05190616
6315	1.051880476
6316	1.05186033
6317	1.051762369
6318	1.051661959
6319	1.051658534
6320	1.051635915
6321	1.051563884
6322	1.051467136
6323	1.051460209
6324	1.051434613
6325	1.051348108
6326	1.051266964
6327	1.051252382
